product_sku,prioridad_proveedor,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,unit_cost,total_value,region_almacen,is_active,anio,mes,vacaciones_o_no,es_feriado,temporada_alta,semana_del_anio,dia_del_mes,dia_de_la_semana,es_fin_de_semana,trimestre,lag_1,lag_7,lag_30,media_movil_7d,media_movil_30d,media_movil_exponencial,std_movil_30d,variacion_stock_diaria,tendencia_stock,dias_desde_ultimo_pedido,ratio_reservado_disponible,anomalia_stock,rotacion_estimada_30d,estacion_Otoño,estacion_Primavera,estacion_Verano
PLC-104,2,271,46,225,85,140,300,110,25.6,0.55,149.1,Sur,1,2025,9,0,0,1,37,14,6,1,3,259.0,248.0,250.0,197.71428571428572,199.96666666666667,206.85441350703283,41.891060138652875,-34.0,-2.252380952380946,2.0,0.20444444444444446,0.5975817573123454,3.8406401066844476,True,False,False
PLC-104,2,251,20,231,85,140,300,110,18.5,0.55,138.1,Sur,1,2025,9,0,0,0,38,15,0,0,3,225.0,211.0,216.0,200.57142857142858,200.46666666666667,212.89081013027462,42.17756662536121,6.0,0.10476190476191505,3.0,0.08658008658008658,0.7239235398415269,2.7685400731626206,True,False,False
PLC-104,2,230,25,205,85,140,300,110,19.6,0.55,126.5,Sur,1,2025,9,0,0,0,38,16,1,0,3,231.0,196.0,203.0,201.85714285714286,200.53333333333333,210.91810759770595,42.183289168312534,-26.0,1.3238095238095298,4.0,0.12195121951219512,0.10588711204677616,2.93218085106383,True,False,False
PLC-104,2,213,23,190,85,140,300,110,19.0,0.55,117.2,Sur,1,2025,9,0,0,0,38,17,2,0,3,205.0,178.0,166.0,203.57142857142858,201.33333333333334,205.68858069827945,41.73093893465396,-15.0,2.238095238095241,5.0,0.12105263157894737,-0.27158107683798083,2.8311258278145695,True,False,False
PLC-104,2,193,22,171,85,140,300,110,20.8,0.55,106.2,Sur,1,2025,9,0,0,0,38,18,3,0,3,190.0,159.0,162.0,205.28571428571428,201.63333333333333,197.0164355237096,41.46995866002726,-19.0,3.652380952380952,6.0,0.1286549707602339,-0.7386873371267834,3.0947264010580264,True,False,False
PLC-104,2,173,14,159,85,140,300,110,19.9,0.55,95.2,Sur,1,2025,9,0,0,0,38,19,4,0,3,171.0,156.0,148.0,205.71428571428572,202.0,187.5123266427822,41.025643788682515,-12.0,3.7142857142857224,7.0,0.0880503144654088,-1.0481249294096913,2.9554455445544554,True,False,False
PLC-104,2,146,25,121,85,140,300,110,25.9,0.55,80.3,Sur,1,2025,9,0,0,1,38,20,5,1,3,159.0,259.0,275.0,186.0,196.86666666666667,170.88424498208664,41.210756323824135,-38.0,-10.866666666666674,8.0,0.2066115702479339,-1.8409433224307943,3.9468337284117845,True,False,False
PLC-104,2,300,44,256,85,140,300,110,25.6,0.55,165.0,Sur,1,2025,9,0,0,1,38,21,6,1,3,121.0,225.0,248.0,190.42857142857142,197.13333333333333,192.16318373656497,41.577292653175704,135.0,-6.704761904761909,1.0,0.171875,1.4158369367075756,3.895840378762259,True,False,False
PLC-104,2,280,48,232,85,140,300,110,19.8,0.55,154.0,Sur,1,2025,9,0,0,0,39,22,0,0,3,256.0,231.0,237.0,190.57142857142858,196.96666666666667,202.12238780242373,41.421702901551136,-24.0,-6.395238095238085,2.0,0.20689655172413793,0.8457724062334826,3.015738703672364,True,False,False
PLC-104,2,261,25,236,85,140,300,110,19.4,0.55,143.6,Sur,1,2025,9,0,0,0,39,23,1,0,3,232.0,205.0,197.0,195.0,198.26666666666668,210.5917908518178,42.030311995472786,4.0,-3.26666666666668,3.0,0.1059322033898305,0.8977647688505784,2.935440484196368,True,False,False
PLC-104,2,241,35,206,85,140,300,110,21.6,0.55,132.6,Sur,1,2025,9,0,0,0,39,24,2,0,3,236.0,190.0,178.0,197.28571428571428,199.2,209.44384313886334,41.875348686144804,-30.0,-1.914285714285711,4.0,0.16990291262135923,0.16238670753444762,3.253012048192771,True,False,False
PLC-104,2,223,21,202,85,140,300,110,21.6,0.55,122.7,Sur,1,2025,9,0,0,0,39,25,3,0,3,206.0,171.0,163.0,201.71428571428572,200.5,207.5828823541475,41.3143959213351,-4.0,1.2142857142857224,5.0,0.10396039603960396,0.03630695709205293,3.2319201995012468,True,False,False
PLC-104,2,202,29,173,85,140,300,110,19.7,0.55,111.1,Sur,1,2025,9,0,0,0,39,26,4,0,3,202.0,159.0,146.0,203.71428571428572,201.4,198.93716176561063,40.369500265969855,-29.0,2.3142857142857167,6.0,0.1676300578034682,-0.7035014011293139,2.9344587884806357,True,False,False
PLC-104,2,175,20,155,85,140,300,110,26.0,0.55,96.3,Sur,1,2025,9,0,0,1,39,27,5,1,3,173.0,121.0,129.0,208.57142857142858,202.26666666666668,187.95287132420796,39.01806242501416,-18.0,6.304761904761904,7.0,0.12903225806451613,-1.2114047630505713,3.8562953197099534,True,False,False
PLC-104,2,149,15,134,85,140,300,110,23.8,0.55,82.0,Sur,1,2025,9,0,0,1,39,28,6,1,3,155.0,256.0,262.0,191.14285714285714,198.0,174.46465349315596,39.25864719154683,-21.0,-6.857142857142861,8.0,0.11194029850746269,-1.630214094941623,3.606060606060606,True,False,False
PLC-104,2,300,32,268,85,140,300,110,18.6,0.55,165.0,Sur,1,2025,9,0,0,0,40,29,0,0,3,134.0,232.0,252.0,196.28571428571428,198.53333333333333,197.84849011986697,40.11684084695894,134.0,-2.247619047619054,3.0,0.11940298507462686,1.7316086012773013,2.8106111484217595,True,False,False
PLC-104,2,283,16,267,85,140,300,110,19.8,0.55,155.7,Sur,1,2025,9,0,0,0,40,30,1,0,3,268.0,236.0,223.0,200.71428571428572,200.0,215.13636758990023,41.810739422240374,-1.0,0.7142857142857224,4.0,0.0599250936329588,1.6024591032312792,2.97,True,False,False
PLC-104,2,267,25,242,85,140,300,110,18.5,0.55,146.9,Sur,1,2025,10,0,0,0,40,1,2,0,4,267.0,206.0,226.0,205.85714285714286,200.53333333333333,221.85227569242517,42.25353144460511,-25.0,5.32380952380953,5.0,0.10330578512396695,0.9813775381361903,2.767619680851064,True,False,False
PLC-104,2,246,39,207,85,140,300,110,21.6,0.55,135.3,Sur,1,2025,10,0,0,0,40,2,3,0,4,242.0,202.0,197.0,206.57142857142858,200.86666666666667,218.1392067693189,42.2641393058509,-35.0,5.704761904761909,6.0,0.18840579710144928,0.1451190875779706,3.226020577497511,True,False,False
PLC-104,2,226,19,207,85,140,300,110,19.6,0.55,124.3,Sur,1,2025,10,0,0,0,40,3,4,0,4,207.0,173.0,175.0,211.42857142857142,201.93333333333334,215.35440507698917,41.99173427147824,0.0,9.49523809523808,7.0,0.09178743961352658,0.12065866662973386,2.9118520964014527,True,False,False
PLC-104,2,202,35,167,85,140,300,110,25.3,0.55,111.1,Sur,1,2025,10,0,0,1,40,4,5,1,4,207.0,155.0,156.0,213.14285714285714,202.3,203.26580380774186,41.62322793162826,-40.0,10.842857142857127,8.0,0.20958083832335328,-0.8480841528673606,3.7518536826495303,True,False,False
PLC-104,2,174,18,156,85,140,300,110,25.2,0.55,95.7,Sur,1,2025,10,0,0,1,40,5,6,1,4,167.0,134.0,153.0,216.28571428571428,202.4,191.4493528558064,41.504133570624965,-11.0,13.885714285714272,9.0,0.11538461538461539,-1.117960935651001,3.735177865612648,True,False,False
PLC-104,2,154,26,128,85,140,300,110,21.5,0.55,84.7,Sur,1,2025,10,0,0,0,41,6,0,0,4,156.0,268.0,255.0,196.28571428571428,198.16666666666666,175.5870146418548,42.42078486432977,-28.0,-1.8809523809523796,10.0,0.203125,-1.654063376976023,3.2548359966358285,True,False,False
PLC-104,2,300,19,281,85,140,300,110,18.8,0.55,165.0,Sur,1,2025,10,0,0,0,41,7,1,0,4,128.0,267.0,248.0,198.28571428571428,199.26666666666668,201.9402609813911,44.15016173933226,153.0,-0.9809523809524023,3.0,0.06761565836298933,1.8512578462542564,2.830378052860488,True,False,False
PLC-104,2,283,36,247,85,140,300,110,19.9,0.55,155.7,Sur,1,2025,10,0,0,0,41,8,2,0,4,281.0,242.0,211.0,199.0,200.46666666666667,213.20519573604332,44.96184845056925,-34.0,-1.4666666666666686,4.0,0.145748987854251,1.034951518607865,2.9780512138343864,True,False,False
PLC-104,2,261,30,231,85,140,300,110,20.2,0.55,143.6,Sur,1,2025,10,0,0,0,41,9,3,0,4,247.0,207.0,196.0,202.42857142857142,201.63333333333333,217.65389680203248,45.29480698965266,-16.0,0.7952380952380906,5.0,0.12987012987012986,0.6483451110273043,3.0054554471813524,True,False,False
PLC-104,2,241,29,212,85,140,300,110,19.3,0.55,132.6,Sur,1,2025,10,0,0,0,41,10,4,0,4,231.0,207.0,178.0,203.14285714285714,202.76666666666668,216.24042260152436,45.10805672614592,-19.0,0.37619047619045887,6.0,0.13679245283018868,0.20469366236256895,2.8554989314482984,True,False,False
PLC-104,2,220,13,207,85,140,300,110,23.5,0.55,121.0,Sur,1,2025,10,0,0,1,41,11,5,1,4,212.0,167.0,159.0,208.85714285714286,204.36666666666667,213.93031695114325,44.34697309838077,-5.0,4.490476190476187,7.0,0.06280193236714976,0.05938022708994035,3.4496819442179087,True,False,False
PLC-104,2,193,13,180,85,140,300,110,24.3,0.55,106.2,Sur,1,2025,10,0,0,1,41,12,6,1,4,207.0,156.0,156.0,212.28571428571428,205.16666666666666,205.44773771335744,43.655456137517504,-27.0,7.11904761904762,8.0,0.07222222222222222,-0.5764838783814338,3.553208773354996,True,False,False
PLC-104,2,167,29,138,85,140,300,110,26.0,0.55,91.9,Sur,1,2025,10,0,1,1,42,13,0,0,4,180.0,128.0,259.0,213.71428571428572,201.13333333333333,188.58580328501807,44.09764504880705,-42.0,12.580952380952397,9.0,0.21014492753623187,-1.4316713117777076,3.8780245276765,True,False,False
PLC-104,2,146,17,129,85,140,300,110,19.7,0.55,80.3,Sur,1,2025,10,0,0,0,42,14,1,0,4,138.0,281.0,225.0,192.0,197.93333333333334,173.68935246376356,45.75793380111398,-9.0,-5.933333333333337,10.0,0.13178294573643412,-1.5064782783451458,2.9858538228359714,True,False,False
PLC-104,2,300,22,278,85,140,300,110,18.7,0.55,165.0,Sur,1,2025,10,0,0,0,42,15,2,0,4,129.0,247.0,231.0,196.42857142857142,199.5,199.76701434782268,47.69280289808793,149.0,-3.0714285714285836,1.0,0.07913669064748201,1.6459506514587166,2.81203007518797,True,False,False
PLC-104,2,280,48,232,85,140,300,110,20.9,0.55,154.0,Sur,1,2025,10,0,0,0,42,16,3,0,4,278.0,231.0,205.0,196.57142857142858,200.4,207.82526076086702,48.053562069696866,-46.0,-3.828571428571422,2.0,0.20689655172413793,0.6575995334990435,3.12874251497006,True,False,False
PLC-104,2,263,43,220,85,140,300,110,20.3,0.55,144.7,Sur,1,2025,10,0,0,0,42,17,4,0,4,232.0,212.0,190.0,197.71428571428572,201.4,210.86894557065028,48.141744735799705,-12.0,-3.6857142857142833,3.0,0.19545454545454546,0.3863590757268183,3.0238331678252233,True,False,False
PLC-104,2,235,23,212,85,140,300,110,27.5,0.55,129.2,Sur,1,2025,10,0,0,1,42,18,5,1,4,220.0,207.0,171.0,198.42857142857142,202.76666666666668,211.1517091779877,47.8299309935795,-8.0,-4.3380952380952635,4.0,0.10849056603773585,0.19304508999966496,4.068716094032549,True,False,False
PLC-104,2,214,13,201,85,140,300,110,22.9,0.55,117.7,Sur,1,2025,10,0,0,1,42,19,6,1,4,212.0,180.0,159.0,201.42857142857142,204.16666666666666,208.6137818834908,47.11400943517197,-11.0,-2.738095238095241,5.0,0.06467661691542288,-0.06721284612857951,3.3648979591836734,True,False,False
PLC-104,2,197,25,172,85,140,300,110,20.4,0.55,108.4,Sur,1,2025,10,0,0,0,43,20,0,0,4,201.0,138.0,121.0,206.28571428571428,205.86666666666667,199.4603364126181,44.876638061224725,-29.0,0.41904761904760335,6.0,0.14534883720930233,-0.7546614035673247,2.97279792746114,True,False,False
PLC-104,2,180,15,165,85,140,300,110,18.8,0.55,99.0,Sur,1,2025,10,0,0,0,43,21,1,0,4,172.0,129.0,256.0,211.42857142857142,202.83333333333334,190.84525230946358,44.444528256625986,-7.0,8.595238095238074,7.0,0.09090909090909091,-0.8512483947378378,2.780608052588332,True,False,False
PLC-104,2,161,13,148,85,140,300,110,19.2,0.55,88.6,Sur,1,2025,10,0,0,0,43,22,2,0,4,165.0,278.0,232.0,192.85714285714286,200.03333333333333,180.13393923209767,45.18352105262102,-17.0,-7.17619047619047,8.0,0.08783783783783784,-1.1515997895058905,2.8795200799866687,True,False,False
PLC-104,2,300,41,259,85,140,300,110,19.5,0.55,165.0,Sur,1,2025,10,0,0,0,43,23,3,0,4,148.0,232.0,236.0,196.71428571428572,200.8,199.85045442407326,46.0025486550324,111.0,-4.085714285714289,3.0,0.1583011583011583,1.2651472951299898,2.9133466135458166,True,False,False
PLC-104,2,281,36,245,85,140,300,110,21.4,0.55,154.6,Sur,1,2025,10,0,0,0,43,24,4,0,4,259.0,220.0,206.0,200.28571428571428,202.1,211.13784081805494,46.7003285818759,-14.0,-1.8142857142857167,4.0,0.1469387755102041,0.9186230868758646,3.1766452251360713,True,False,False
PLC-104,2,257,26,231,85,140,300,110,25.7,0.55,141.4,Sur,1,2025,10,0,0,1,43,25,5,1,4,245.0,212.0,202.0,203.0,203.06666666666666,216.10338061354122,46.997383150431986,-14.0,-0.06666666666666288,5.0,0.11255411255411256,0.5943593336659337,3.7967826657912016,True,False,False
PLC-104,2,235,42,193,85,140,300,110,25.7,0.55,129.2,Sur,1,2025,10,0,0,1,43,26,6,1,4,231.0,201.0,173.0,201.85714285714286,203.73333333333332,210.3275354601559,46.69706727358824,-38.0,-1.8761904761904589,6.0,0.21761658031088082,-0.22985026598028074,3.7843586387434556,True,False,False
PLC-104,2,212,26,186,85,140,300,110,20.3,0.55,116.6,Sur,1,2025,10,0,0,0,44,27,0,0,4,193.0,172.0,155.0,203.85714285714286,204.76666666666668,204.24565159511693,45.9179803512767,-7.0,-0.9095238095238187,7.0,0.13978494623655913,-0.40869974077910187,2.974116881002767,True,False,False
PLC-104,2,195,12,183,85,140,300,110,19.3,0.55,107.3,Sur,1,2025,10,0,0,0,44,28,1,0,4,186.0,165.0,134.0,206.42857142857142,206.4,198.9342386963377,44.15146344276635,-3.0,0.028571428571410706,8.0,0.06557377049180328,-0.5299937572926317,2.8052325581395348,True,False,False
PLC-104,2,176,11,165,85,140,300,110,21.4,0.55,96.8,Sur,1,2025,10,0,0,0,44,29,2,0,4,183.0,148.0,268.0,208.85714285714286,202.96666666666667,190.45067902225327,43.19042305509595,-18.0,5.890476190476193,9.0,0.06666666666666667,-0.8790529006449975,3.163080965675809,True,False,False
PLC-104,2,156,18,138,85,140,300,110,19.1,0.55,85.8,Sur,1,2025,10,0,0,0,44,30,3,0,4,165.0,259.0,267.0,191.57142857142858,198.66666666666666,177.33800926668994,43.01670351862399,-27.0,-7.095238095238074,10.0,0.13043478260869565,-1.4103048747192157,2.8842281879194633,True,False,False
PLC-104,2,300,19,281,85,140,300,110,20.5,0.55,165.0,Sur,1,2025,10,0,0,0,44,31,4,0,4,138.0,245.0,242.0,196.71428571428572,199.96666666666667,203.25350695001745,44.91868771176568,143.0,-3.252380952380946,1.0,0.06761565836298933,1.8040004608618172,3.0755125854309053,True,False,False
PLC-104,2,280,19,261,85,140,300,110,24.0,0.55,154.0,Sur,1,2025,11,0,0,1,44,1,5,1,4,281.0,231.0,207.0,201.0,201.76666666666668,217.69013021251308,46.27182305891356,-20.0,-0.7666666666666799,2.0,0.07279693486590039,1.2801166977561504,3.5684784404427554,True,False,False
PLC-104,2,255,28,227,85,140,300,110,24.2,0.55,140.2,Sur,1,2025,11,0,0,1,44,2,6,1,4,261.0,193.0,207.0,205.85714285714286,202.43333333333334,220.01759765938482,46.49336870278746,-34.0,3.423809523809524,3.0,0.12334801762114538,0.528390765223123,3.5863658817717767,True,False,False
PLC-104,2,231,24,207,85,140,300,110,28.1,0.55,127.1,Sur,1,2025,11,0,1,1,45,3,0,0,4,227.0,186.0,167.0,208.85714285714286,203.76666666666668,216.76319824453861,46.01325396263437,-20.0,5.090476190476181,4.0,0.11594202898550725,0.0702696083167469,4.13708490103059,True,False,False
PLC-104,2,209,30,179,85,140,300,110,20.7,0.55,115.0,Sur,1,2025,11,0,0,0,45,4,1,0,4,207.0,183.0,156.0,208.28571428571428,204.53333333333333,207.32239868340395,45.37714245599062,-28.0,3.752380952380946,5.0,0.16759776536312848,-0.5626915215760233,3.036179921773142,True,False,False
PLC-104,2,190,25,165,85,140,300,110,18.4,0.55,104.5,Sur,1,2025,11,0,0,0,45,5,2,0,4,179.0,165.0,128.0,208.28571428571428,205.76666666666668,196.74179901255297,43.69698429848005,-14.0,2.5190476190475977,6.0,0.15151515151515152,-0.9329400488647612,2.6826502510934715,True,False,False
PLC-104,2,174,15,159,85,140,300,110,18.9,0.55,95.7,Sur,1,2025,11,0,0,0,45,6,3,0,4,165.0,138.0,281.0,211.28571428571428,201.7,187.30634925941473,42.10180600598411,-6.0,9.585714285714289,7.0,0.09433962264150944,-1.0142082739617122,2.8111056023797723,True,False,False
PLC-104,2,152,23,129,85,140,300,110,20.9,0.55,83.6,Sur,1,2025,11,0,0,0,45,7,4,0,4,159.0,281.0,247.0,189.57142857142858,197.76666666666668,172.72976194456106,43.22091075436499,-30.0,-8.195238095238096,8.0,0.17829457364341086,-1.5910508470653122,3.1704028316197537,True,False,False
PLC-104,2,300,23,277,85,140,300,110,25.1,0.55,165.0,Sur,1,2025,11,0,0,1,45,8,5,1,4,129.0,261.0,231.0,191.85714285714286,199.3,198.7973214584208,45.210732628741916,148.0,-7.44285714285715,1.0,0.08303249097472924,1.7186184669479034,3.7782237832413443,True,False,False
PLC-104,2,276,23,253,85,140,300,110,25.2,0.55,151.8,Sur,1,2025,11,0,0,1,45,9,6,1,4,277.0,227.0,212.0,195.57142857142858,200.66666666666666,212.3479910938156,46.216382625520446,-24.0,-5.095238095238074,2.0,0.09090909090909091,1.132354597229666,3.7674418604651163,True,False,False
PLC-104,2,256,29,227,85,140,300,110,20.0,0.55,140.8,Sur,1,2025,11,0,0,0,46,10,0,0,4,253.0,207.0,207.0,198.42857142857142,201.33333333333334,216.0109933203617,46.45452602821118,-26.0,-2.9047619047619264,3.0,0.1277533039647577,0.5525116465741068,2.9801324503311255,True,False,False
PLC-104,2,234,16,218,85,140,300,110,20.4,0.55,128.7,Sur,1,2025,11,0,0,0,46,11,1,0,4,227.0,179.0,180.0,204.0,202.6,216.5082449902713,46.370769627666,-9.0,1.4000000000000057,4.0,0.07339449541284404,0.3321057667072225,3.020730503455084,True,False,False
PLC-104,2,215,32,183,85,140,300,110,21.2,0.55,118.3,Sur,1,2025,11,0,0,0,46,12,2,0,4,218.0,165.0,138.0,206.57142857142858,204.1,208.13118374270346,44.91397908492836,-35.0,2.4714285714285893,5.0,0.17486338797814208,-0.46978692224311197,3.1161195492405684,True,False,False
PLC-104,2,193,20,173,85,140,300,110,20.6,0.55,106.2,Sur,1,2025,11,0,0,0,46,13,3,0,4,183.0,159.0,129.0,208.57142857142858,205.56666666666666,199.3483878070276,43.05704582762618,-10.0,3.0047619047619207,6.0,0.11560693641618497,-0.7563609170272266,3.0063239824874333,True,False,False
PLC-104,2,172,10,162,85,140,300,110,21.2,0.55,94.6,Sur,1,2025,11,0,0,0,46,14,4,0,4,173.0,129.0,278.0,213.28571428571428,201.7,190.0112908552707,41.508744404871706,-11.0,11.585714285714289,7.0,0.06172839506172839,-0.9564249791024892,3.15319781854239,True,False,False
PLC-104,2,141,24,117,85,140,300,110,27.7,0.55,77.6,Sur,1,2025,11,0,0,1,46,15,5,1,4,162.0,277.0,232.0,190.42857142857142,197.86666666666667,171.75846814145302,43.85771141515155,-45.0,-7.438095238095258,8.0,0.20512820512820512,-1.8438414604262643,4.199797843665768,True,False,False
PLC-104,2,300,41,259,85,140,300,110,24.5,0.55,165.0,Sur,1,2025,11,0,0,1,46,16,6,1,4,117.0,253.0,220.0,191.28571428571428,199.16666666666666,193.56885110608977,45.09689440590642,142.0,-7.88095238095238,3.0,0.1583011583011583,1.3267728104464964,3.690376569037657,True,False,False
PLC-104,2,275,26,249,85,140,300,110,27.7,0.55,151.2,Sur,1,2025,11,0,1,1,47,17,0,0,4,259.0,227.0,212.0,194.42857142857142,200.4,207.4266383295673,45.957701692182006,-10.0,-5.971428571428589,4.0,0.10441767068273092,1.0574941350530476,4.1467065868263475,True,False,False
PLC-104,2,258,20,238,85,140,300,110,19.7,0.55,141.9,Sur,1,2025,11,0,0,0,47,18,1,0,4,249.0,218.0,201.0,197.28571428571428,201.63333333333333,215.06997874717547,46.467996649776936,-11.0,-4.347619047619048,5.0,0.08403361344537816,0.782617484905953,2.9310629856174577,True,False,False
PLC-104,2,237,36,201,85,140,300,110,21.3,0.55,130.4,Sur,1,2025,11,0,0,0,47,19,2,0,4,238.0,183.0,172.0,199.85714285714286,202.6,211.5524840603816,46.13069888165957,-37.0,-2.742857142857133,6.0,0.1791044776119403,-0.03468406156396028,3.1539980256663376,True,False,False
PLC-104,2,219,32,187,85,140,300,110,18.5,0.55,120.5,Sur,1,2025,11,0,0,0,47,20,3,0,4,201.0,173.0,165.0,201.85714285714286,203.33333333333334,205.4143630452862,45.68507892935736,-14.0,-1.4761904761904816,7.0,0.1711229946524064,-0.35752008568463906,2.7295081967213113,True,False,False
PLC-104,2,201,32,169,85,140,300,110,19.4,0.55,110.6,Sur,1,2025,11,0,0,0,47,21,4,0,4,187.0,162.0,148.0,202.85714285714286,204.03333333333333,196.31077228396464,44.96319056458437,-18.0,-1.1761904761904702,8.0,0.1893491124260355,-0.7791558582350164,2.852475085770299,True,False,False
PLC-104,2,178,13,165,85,140,300,110,24.4,0.55,97.9,Sur,1,2025,11,0,0,1,47,22,5,1,4,169.0,117.0,259.0,209.71428571428572,200.9,188.48307921297348,44.27060206160013,-4.0,8.814285714285717,9.0,0.07878787878787878,-0.8109218833312254,3.643603782976605,True,False,False
PLC-104,2,155,15,140,85,140,300,110,27.0,0.55,85.2,Sur,1,2025,11,0,0,1,47,23,6,1,4,165.0,259.0,245.0,192.71428571428572,197.4,176.3623094097301,44.8111747146886,-25.0,-4.685714285714283,10.0,0.10714285714285714,-1.2809304903400565,4.103343465045593,True,False,False
PLC-104,2,300,46,254,85,140,300,110,18.9,0.55,165.0,Sur,1,2025,11,0,0,0,48,24,0,0,4,140.0,249.0,231.0,193.42857142857142,198.16666666666666,195.77173205729758,45.59573734865813,114.0,-4.738095238095241,1.0,0.18110236220472442,1.2245296727277621,2.861227922624054,True,False,False
PLC-104,2,279,30,249,85,140,300,110,18.8,0.55,153.5,Sur,1,2025,11,0,0,0,48,25,1,0,4,254.0,238.0,193.0,195.0,200.03333333333333,209.07879904297317,46.5139825720465,-5.0,-5.033333333333331,2.0,0.12048192771084337,1.0527300385603653,2.81953007832028,True,False,False
PLC-104,2,262,20,242,85,140,300,110,19.4,0.55,144.1,Sur,1,2025,11,0,0,0,48,26,2,0,4,249.0,201.0,186.0,200.85714285714286,201.9,217.30909928222988,47.051952211322266,-7.0,-1.0428571428571445,3.0,0.08264462809917356,0.8522494416363579,2.8826151560178306,True,False,False
PLC-104,2,246,31,215,85,140,300,110,19.4,0.55,135.3,Sur,1,2025,11,0,0,0,48,27,3,0,4,242.0,187.0,183.0,204.85714285714286,202.96666666666667,216.7318244616724,46.971365696584776,-27.0,1.8904761904761926,4.0,0.14418604651162792,0.25618444673428475,2.867465922154705,True,False,False
PLC-104,2,226,30,196,85,140,300,110,21.3,0.55,124.3,Sur,1,2025,11,0,0,0,48,28,4,0,4,215.0,169.0,165.0,208.71428571428572,204.0,211.5488683462543,46.445370208376055,-19.0,4.714285714285722,5.0,0.15306122448979592,-0.17224537050965874,3.1323529411764706,True,False,False
PLC-104,2,200,29,171,85,140,300,110,23.7,0.55,110.0,Sur,1,2025,11,0,0,1,48,29,5,1,4,196.0,165.0,138.0,209.57142857142858,205.1,201.41165125969073,45.202494590911485,-25.0,4.471428571428589,6.0,0.1695906432748538,-0.7543831443067351,3.4666016577279377,True,False,False
PLC-104,2,178,29,149,85,140,300,110,23.7,0.55,97.9,Sur,1,2025,11,0,0,1,48,30,6,1,4,171.0,140.0,281.0,210.85714285714286,200.7,188.30873844476804,43.96718996141839,-22.0,10.157142857142873,7.0,0.19463087248322147,-1.1758768310043741,3.5426008968609866,True,False,False
PLC-104,2,159,19,140,85,140,300,110,23.4,0.55,87.5,Sur,1,2025,12,1,0,1,49,1,0,0,4,149.0,254.0,261.0,194.57142857142858,196.66666666666666,176.23155383357602,43.79445196584275,-9.0,-2.0952380952380736,8.0,0.1357142857142857,-1.293923410912038,3.569491525423729,False,False,False
PLC-104,2,300,54,246,85,140,300,110,22.6,0.55,165.0,Sur,1,2025,12,1,0,1,49,2,1,0,4,140.0,249.0,227.0,194.14285714285714,197.3,193.673665375182,44.3816908506044,106.0,-3.1571428571428726,3.0,0.21951219512195122,1.0972993382323284,3.436391282311201,False,False,False
PLC-104,2,275,38,237,85,140,300,110,23.6,0.55,151.2,Sur,1,2025,12,1,0,1,49,3,2,0,4,246.0,242.0,207.0,193.42857142857142,198.3,204.50524903138648,44.9422234460631,-9.0,-4.871428571428595,4.0,0.16033755274261605,0.8611055936394725,3.5703479576399393,False,False,False
PLC-104,2,253,37,216,85,140,300,110,21.8,0.55,139.2,Sur,1,2025,12,1,0,1,49,4,3,0,4,237.0,215.0,179.0,193.57142857142858,199.53333333333333,207.37893677353986,44.90198777055564,-21.0,-5.961904761904748,5.0,0.1712962962962963,0.3667246704268322,3.2776478449716,False,False,False
PLC-104,2,229,41,188,85,140,300,110,23.8,0.55,126.0,Sur,1,2025,12,1,0,1,49,5,4,0,4,216.0,196.0,165.0,192.42857142857142,200.3,202.5342025801549,44.48645667600656,-28.0,-7.871428571428595,6.0,0.21808510638297873,-0.2764886421406973,3.564653020469296,False,False,False
PLC-104,2,201,20,181,85,140,300,110,27.5,0.55,110.6,Sur,1,2025,12,1,0,1,49,6,5,1,4,188.0,171.0,159.0,193.85714285714286,201.03333333333333,197.15065193511617,43.96039230891855,-7.0,-7.17619047619047,7.0,0.11049723756906077,-0.4557132518871773,4.103797048582325,False,False,False
PLC-104,2,174,26,148,85,140,300,110,31.9,0.55,95.7,Sur,1,2025,12,1,0,1,49,7,6,1,4,181.0,149.0,129.0,193.71428571428572,201.66666666666666,184.86298895133712,43.013496946193904,-33.0,-7.952380952380935,8.0,0.17567567567567569,-1.2476703936394413,4.745454545454546,False,False,False
PLC-104,2,146,17,129,85,140,300,110,32.6,0.55,80.3,Sur,1,2025,12,1,1,1,50,8,0,0,4,148.0,140.0,277.0,192.14285714285714,196.73333333333332,170.89724171350284,42.56024803315507,-19.0,-4.590476190476181,9.0,0.13178294573643412,-1.5914694219020538,4.971196204676382,False,False,False
PLC-104,2,300,37,263,85,140,300,110,25.0,0.55,165.0,Sur,1,2025,12,1,0,1,50,9,1,0,4,129.0,246.0,253.0,194.57142857142858,197.06666666666666,193.92293128512713,43.05244062394329,134.0,-2.4952380952380793,3.0,0.14068441064638784,1.5314656353457696,3.8058186738836266,False,False,False
PLC-104,2,271,27,244,85,140,300,110,25.9,0.55,149.1,Sur,1,2025,12,1,0,1,50,10,2,0,4,263.0,237.0,227.0,195.57142857142858,197.63333333333333,206.44219846384536,43.568798811592906,-19.0,-2.061904761904742,4.0,0.11065573770491803,1.0642172364487887,3.9315230224321134,False,False,False
PLC-104,2,251,32,219,85,140,300,110,22.2,0.55,138.1,Sur,1,2025,12,1,0,1,50,11,3,0,4,244.0,216.0,218.0,196.0,197.66666666666666,209.58164884788403,43.585297531616575,-25.0,-1.6666666666666572,5.0,0.1461187214611872,0.4894616887233187,3.369308600337268,False,False,False
